"from","to","weight","from_name","from_group","to_name","to_group","same_group","group","timestep"
"73","120",0.9,73,2,120,2,TRUE,2,5
"74","80",0.9,74,2,80,2,TRUE,2,5
"74","82",0.9,74,2,82,2,TRUE,2,5
"74","83",0.9,74,2,83,2,TRUE,2,5
"74","84",0.9,74,2,84,2,TRUE,2,5
"74","85",0.9,74,2,85,2,TRUE,2,5
"74","87",0.9,74,2,87,2,TRUE,2,5
"74","90",0.9,74,2,90,2,TRUE,2,5
"74","91",0.9,74,2,91,2,TRUE,2,5
"74","92",0.9,74,2,92,2,TRUE,2,5
"74","93",0.9,74,2,93,2,TRUE,2,5
"74","94",0.9,74,2,94,2,TRUE,2,5
"74","95",0.9,74,2,95,2,TRUE,2,5
"74","98",0.9,74,2,98,2,TRUE,2,5
"74","102",0.9,74,2,102,2,TRUE,2,5
"74","104",0.9,74,2,104,2,TRUE,2,5
"74","107",0.9,74,2,107,2,TRUE,2,5
"74","110",0.9,74,2,110,2,TRUE,2,5
"74","113",0.9,74,2,113,2,TRUE,2,5
"74","114",0.9,74,2,114,2,TRUE,2,5
"74","117",0.9,74,2,117,2,TRUE,2,5
"74","118",0.9,74,2,118,2,TRUE,2,5
"74","119",0.9,74,2,119,2,TRUE,2,5
"74","120",0.9,74,2,120,2,TRUE,2,5
"75","76",0.9,75,2,76,2,TRUE,2,5
"75","77",0.9,75,2,77,2,TRUE,2,5
"75","78",0.9,75,2,78,2,TRUE,2,5
"75","80",0.9,75,2,80,2,TRUE,2,5
"75","82",0.9,75,2,82,2,TRUE,2,5
"75","83",0.9,75,2,83,2,TRUE,2,5
"75","85",0.9,75,2,85,2,TRUE,2,5
"75","87",0.9,75,2,87,2,TRUE,2,5
"75","88",0.9,75,2,88,2,TRUE,2,5
"75","91",0.9,75,2,91,2,TRUE,2,5
"75","95",0.9,75,2,95,2,TRUE,2,5
"75","97",0.9,75,2,97,2,TRUE,2,5
"75","100",0.9,75,2,100,2,TRUE,2,5
"75","101",0.9,75,2,101,2,TRUE,2,5
"75","102",0.9,75,2,102,2,TRUE,2,5
"75","104",0.9,75,2,104,2,TRUE,2,5
"75","113",0.9,75,2,113,2,TRUE,2,5
"75","118",0.9,75,2,118,2,TRUE,2,5
"76","81",0.9,76,2,81,2,TRUE,2,5
"76","82",0.9,76,2,82,2,TRUE,2,5
"76","84",0.9,76,2,84,2,TRUE,2,5
"76","86",0.9,76,2,86,2,TRUE,2,5
"76","88",0.9,76,2,88,2,TRUE,2,5
"76","89",0.9,76,2,89,2,TRUE,2,5
"76","90",0.9,76,2,90,2,TRUE,2,5
"76","91",0.9,76,2,91,2,TRUE,2,5
"76","93",0.9,76,2,93,2,TRUE,2,5
"76","94",0.9,76,2,94,2,TRUE,2,5
"76","95",0.9,76,2,95,2,TRUE,2,5
"76","97",0.9,76,2,97,2,TRUE,2,5
"76","101",0.9,76,2,101,2,TRUE,2,5
"76","103",0.9,76,2,103,2,TRUE,2,5
"76","106",0.9,76,2,106,2,TRUE,2,5
"76","109",0.9,76,2,109,2,TRUE,2,5
"76","110",0.9,76,2,110,2,TRUE,2,5
"76","111",0.9,76,2,111,2,TRUE,2,5
"76","113",0.9,76,2,113,2,TRUE,2,5
"76","114",0.9,76,2,114,2,TRUE,2,5
"76","117",0.9,76,2,117,2,TRUE,2,5
"76","118",0.9,76,2,118,2,TRUE,2,5
"76","119",0.9,76,2,119,2,TRUE,2,5
"77","79",0.9,77,2,79,2,TRUE,2,5
"77","81",0.9,77,2,81,2,TRUE,2,5
"77","86",0.9,77,2,86,2,TRUE,2,5
"77","88",0.9,77,2,88,2,TRUE,2,5
"77","89",0.9,77,2,89,2,TRUE,2,5
"77","91",0.9,77,2,91,2,TRUE,2,5
"77","96",0.9,77,2,96,2,TRUE,2,5
"77","97",0.9,77,2,97,2,TRUE,2,5
"77","98",0.9,77,2,98,2,TRUE,2,5
"77","100",0.9,77,2,100,2,TRUE,2,5
"77","101",0.9,77,2,101,2,TRUE,2,5
"77","105",0.9,77,2,105,2,TRUE,2,5
"77","106",0.9,77,2,106,2,TRUE,2,5
"77","108",0.9,77,2,108,2,TRUE,2,5
"77","110",0.9,77,2,110,2,TRUE,2,5
"77","112",0.9,77,2,112,2,TRUE,2,5
"77","113",0.9,77,2,113,2,TRUE,2,5
"77","114",0.9,77,2,114,2,TRUE,2,5
"77","116",0.9,77,2,116,2,TRUE,2,5
"77","118",0.9,77,2,118,2,TRUE,2,5
"78","80",0.9,78,2,80,2,TRUE,2,5
"78","81",0.9,78,2,81,2,TRUE,2,5
"78","82",0.9,78,2,82,2,TRUE,2,5
"78","83",0.9,78,2,83,2,TRUE,2,5
"78","84",0.9,78,2,84,2,TRUE,2,5
"78","85",0.9,78,2,85,2,TRUE,2,5
"78","86",0.9,78,2,86,2,TRUE,2,5
"78","88",0.9,78,2,88,2,TRUE,2,5
"78","90",0.9,78,2,90,2,TRUE,2,5
"78","93",0.9,78,2,93,2,TRUE,2,5
"78","94",0.9,78,2,94,2,TRUE,2,5
"78","95",0.9,78,2,95,2,TRUE,2,5
"78","96",0.9,78,2,96,2,TRUE,2,5
"78","99",0.9,78,2,99,2,TRUE,2,5
"78","101",0.9,78,2,101,2,TRUE,2,5
"78","103",0.9,78,2,103,2,TRUE,2,5
"78","105",0.9,78,2,105,2,TRUE,2,5
"78","108",0.9,78,2,108,2,TRUE,2,5
"78","109",0.9,78,2,109,2,TRUE,2,5
"78","110",0.9,78,2,110,2,TRUE,2,5
"78","111",0.9,78,2,111,2,TRUE,2,5
"78","114",0.9,78,2,114,2,TRUE,2,5
"78","115",0.9,78,2,115,2,TRUE,2,5
"78","117",0.9,78,2,117,2,TRUE,2,5
"79","80",0.9,79,2,80,2,TRUE,2,5
"79","81",0.9,79,2,81,2,TRUE,2,5
"79","85",0.9,79,2,85,2,TRUE,2,5
"79","87",0.9,79,2,87,2,TRUE,2,5
"79","90",0.9,79,2,90,2,TRUE,2,5
"79","92",0.9,79,2,92,2,TRUE,2,5
"79","93",0.9,79,2,93,2,TRUE,2,5
"79","94",0.9,79,2,94,2,TRUE,2,5
"79","95",0.9,79,2,95,2,TRUE,2,5
"79","97",0.9,79,2,97,2,TRUE,2,5
"79","101",0.9,79,2,101,2,TRUE,2,5
"79","103",0.9,79,2,103,2,TRUE,2,5
"79","104",0.9,79,2,104,2,TRUE,2,5
"79","105",0.9,79,2,105,2,TRUE,2,5
"79","107",0.9,79,2,107,2,TRUE,2,5
"79","108",0.9,79,2,108,2,TRUE,2,5
"79","109",0.9,79,2,109,2,TRUE,2,5
"79","111",0.9,79,2,111,2,TRUE,2,5
"79","112",0.9,79,2,112,2,TRUE,2,5
"79","116",0.9,79,2,116,2,TRUE,2,5
"79","119",0.9,79,2,119,2,TRUE,2,5
"80","81",0.9,80,2,81,2,TRUE,2,5
"80","86",0.9,80,2,86,2,TRUE,2,5
"80","87",0.9,80,2,87,2,TRUE,2,5
"80","88",0.9,80,2,88,2,TRUE,2,5
"80","89",0.9,80,2,89,2,TRUE,2,5
"80","90",0.9,80,2,90,2,TRUE,2,5
"80","91",0.9,80,2,91,2,TRUE,2,5
"80","92",0.9,80,2,92,2,TRUE,2,5
"80","95",0.9,80,2,95,2,TRUE,2,5
"80","96",0.9,80,2,96,2,TRUE,2,5
"80","100",0.9,80,2,100,2,TRUE,2,5
"80","103",0.9,80,2,103,2,TRUE,2,5
"80","106",0.9,80,2,106,2,TRUE,2,5
"80","107",0.9,80,2,107,2,TRUE,2,5
"80","108",0.9,80,2,108,2,TRUE,2,5
"80","109",0.9,80,2,109,2,TRUE,2,5
"80","111",0.9,80,2,111,2,TRUE,2,5
"80","112",0.9,80,2,112,2,TRUE,2,5
"80","115",0.9,80,2,115,2,TRUE,2,5
"80","118",0.9,80,2,118,2,TRUE,2,5
"80","119",0.9,80,2,119,2,TRUE,2,5
"81","83",0.9,81,2,83,2,TRUE,2,5
"81","84",0.9,81,2,84,2,TRUE,2,5
"81","85",0.9,81,2,85,2,TRUE,2,5
"81","91",0.9,81,2,91,2,TRUE,2,5
"81","94",0.9,81,2,94,2,TRUE,2,5
"81","96",0.9,81,2,96,2,TRUE,2,5
"81","97",0.9,81,2,97,2,TRUE,2,5
"81","99",0.9,81,2,99,2,TRUE,2,5
"81","101",0.9,81,2,101,2,TRUE,2,5
"81","103",0.9,81,2,103,2,TRUE,2,5
"81","104",0.9,81,2,104,2,TRUE,2,5
"81","106",0.9,81,2,106,2,TRUE,2,5
"81","111",0.9,81,2,111,2,TRUE,2,5
"81","114",0.9,81,2,114,2,TRUE,2,5
"81","116",0.9,81,2,116,2,TRUE,2,5
"82","86",0.9,82,2,86,2,TRUE,2,5
"82","87",0.9,82,2,87,2,TRUE,2,5
"82","88",0.9,82,2,88,2,TRUE,2,5
"82","94",0.9,82,2,94,2,TRUE,2,5
"82","95",0.9,82,2,95,2,TRUE,2,5
"82","97",0.9,82,2,97,2,TRUE,2,5
"82","99",0.9,82,2,99,2,TRUE,2,5
"82","102",0.9,82,2,102,2,TRUE,2,5
"82","103",0.9,82,2,103,2,TRUE,2,5
"82","104",0.9,82,2,104,2,TRUE,2,5
"82","105",0.9,82,2,105,2,TRUE,2,5
"82","106",0.9,82,2,106,2,TRUE,2,5
"82","107",0.9,82,2,107,2,TRUE,2,5
"82","111",0.9,82,2,111,2,TRUE,2,5
"82","112",0.9,82,2,112,2,TRUE,2,5
"82","113",0.9,82,2,113,2,TRUE,2,5
"82","115",0.9,82,2,115,2,TRUE,2,5
"82","119",0.9,82,2,119,2,TRUE,2,5
"82","120",0.9,82,2,120,2,TRUE,2,5
"83","87",0.9,83,2,87,2,TRUE,2,5
"83","88",0.9,83,2,88,2,TRUE,2,5
"83","89",0.9,83,2,89,2,TRUE,2,5
"83","90",0.9,83,2,90,2,TRUE,2,5
"83","91",0.9,83,2,91,2,TRUE,2,5
"83","92",0.9,83,2,92,2,TRUE,2,5
"83","93",0.9,83,2,93,2,TRUE,2,5
"83","94",0.9,83,2,94,2,TRUE,2,5
"83","95",0.9,83,2,95,2,TRUE,2,5
"83","100",0.9,83,2,100,2,TRUE,2,5
"83","101",0.9,83,2,101,2,TRUE,2,5
"83","102",0.9,83,2,102,2,TRUE,2,5
"83","109",0.9,83,2,109,2,TRUE,2,5
"83","110",0.9,83,2,110,2,TRUE,2,5
"83","113",0.9,83,2,113,2,TRUE,2,5
"83","114",0.9,83,2,114,2,TRUE,2,5
"83","115",0.9,83,2,115,2,TRUE,2,5
"83","116",0.9,83,2,116,2,TRUE,2,5
"83","118",0.9,83,2,118,2,TRUE,2,5
"83","119",0.9,83,2,119,2,TRUE,2,5
"84","85",0.9,84,2,85,2,TRUE,2,5
"84","87",0.9,84,2,87,2,TRUE,2,5
"84","91",0.9,84,2,91,2,TRUE,2,5
"84","93",0.9,84,2,93,2,TRUE,2,5
"84","97",0.9,84,2,97,2,TRUE,2,5
"84","98",0.9,84,2,98,2,TRUE,2,5
"84","105",0.9,84,2,105,2,TRUE,2,5
"84","106",0.9,84,2,106,2,TRUE,2,5
"84","107",0.9,84,2,107,2,TRUE,2,5
"84","108",0.9,84,2,108,2,TRUE,2,5
"84","110",0.9,84,2,110,2,TRUE,2,5
"84","111",0.9,84,2,111,2,TRUE,2,5
"84","112",0.9,84,2,112,2,TRUE,2,5
"84","113",0.9,84,2,113,2,TRUE,2,5
"84","114",0.9,84,2,114,2,TRUE,2,5
"84","115",0.9,84,2,115,2,TRUE,2,5
"84","117",0.9,84,2,117,2,TRUE,2,5
"84","119",0.9,84,2,119,2,TRUE,2,5
"84","120",0.9,84,2,120,2,TRUE,2,5
"85","86",0.9,85,2,86,2,TRUE,2,5
"85","87",0.9,85,2,87,2,TRUE,2,5
"85","90",0.9,85,2,90,2,TRUE,2,5
"85","91",0.9,85,2,91,2,TRUE,2,5
"85","92",0.9,85,2,92,2,TRUE,2,5
"85","93",0.9,85,2,93,2,TRUE,2,5
"85","95",0.9,85,2,95,2,TRUE,2,5
"85","96",0.9,85,2,96,2,TRUE,2,5
"85","97",0.9,85,2,97,2,TRUE,2,5
"85","99",0.9,85,2,99,2,TRUE,2,5
"85","100",0.9,85,2,100,2,TRUE,2,5
"85","101",0.9,85,2,101,2,TRUE,2,5
"85","104",0.9,85,2,104,2,TRUE,2,5
"85","105",0.9,85,2,105,2,TRUE,2,5
"85","106",0.9,85,2,106,2,TRUE,2,5
"85","107",0.9,85,2,107,2,TRUE,2,5
"85","108",0.9,85,2,108,2,TRUE,2,5
"85","111",0.9,85,2,111,2,TRUE,2,5
"85","112",0.9,85,2,112,2,TRUE,2,5
"85","116",0.9,85,2,116,2,TRUE,2,5
"85","119",0.9,85,2,119,2,TRUE,2,5
"85","120",0.9,85,2,120,2,TRUE,2,5
"86","87",0.9,86,2,87,2,TRUE,2,5
"86","88",0.9,86,2,88,2,TRUE,2,5
"86","89",0.9,86,2,89,2,TRUE,2,5
"86","91",0.9,86,2,91,2,TRUE,2,5
"86","93",0.9,86,2,93,2,TRUE,2,5
"86","98",0.9,86,2,98,2,TRUE,2,5
"86","99",0.9,86,2,99,2,TRUE,2,5
"86","100",0.9,86,2,100,2,TRUE,2,5
"86","101",0.9,86,2,101,2,TRUE,2,5
"86","102",0.9,86,2,102,2,TRUE,2,5
"86","103",0.9,86,2,103,2,TRUE,2,5
"86","104",0.9,86,2,104,2,TRUE,2,5
"86","110",0.9,86,2,110,2,TRUE,2,5
"86","112",0.9,86,2,112,2,TRUE,2,5
"86","113",0.9,86,2,113,2,TRUE,2,5
"86","114",0.9,86,2,114,2,TRUE,2,5
"86","117",0.9,86,2,117,2,TRUE,2,5
"87","90",0.9,87,2,90,2,TRUE,2,5
"87","93",0.9,87,2,93,2,TRUE,2,5
"87","94",0.9,87,2,94,2,TRUE,2,5
"87","95",0.9,87,2,95,2,TRUE,2,5
"87","96",0.9,87,2,96,2,TRUE,2,5
"87","97",0.9,87,2,97,2,TRUE,2,5
"87","99",0.9,87,2,99,2,TRUE,2,5
"87","100",0.9,87,2,100,2,TRUE,2,5
"87","102",0.9,87,2,102,2,TRUE,2,5
"87","103",0.9,87,2,103,2,TRUE,2,5
"87","106",0.9,87,2,106,2,TRUE,2,5
"87","108",0.9,87,2,108,2,TRUE,2,5
"87","109",0.9,87,2,109,2,TRUE,2,5
"87","112",0.9,87,2,112,2,TRUE,2,5
"87","113",0.9,87,2,113,2,TRUE,2,5
"87","114",0.9,87,2,114,2,TRUE,2,5
"87","115",0.9,87,2,115,2,TRUE,2,5
"87","116",0.9,87,2,116,2,TRUE,2,5
"87","119",0.9,87,2,119,2,TRUE,2,5
"87","120",0.9,87,2,120,2,TRUE,2,5
"88","90",0.9,88,2,90,2,TRUE,2,5
"88","91",0.9,88,2,91,2,TRUE,2,5
"88","92",0.9,88,2,92,2,TRUE,2,5
"88","93",0.9,88,2,93,2,TRUE,2,5
"88","95",0.9,88,2,95,2,TRUE,2,5
"88","96",0.9,88,2,96,2,TRUE,2,5
"88","97",0.9,88,2,97,2,TRUE,2,5
"88","99",0.9,88,2,99,2,TRUE,2,5
"88","100",0.9,88,2,100,2,TRUE,2,5
"88","103",0.9,88,2,103,2,TRUE,2,5
"88","105",0.9,88,2,105,2,TRUE,2,5
"88","106",0.9,88,2,106,2,TRUE,2,5
"88","107",0.9,88,2,107,2,TRUE,2,5
"88","108",0.9,88,2,108,2,TRUE,2,5
"88","112",0.9,88,2,112,2,TRUE,2,5
"88","116",0.9,88,2,116,2,TRUE,2,5
"88","117",0.9,88,2,117,2,TRUE,2,5
"88","120",0.9,88,2,120,2,TRUE,2,5
"89","90",0.9,89,2,90,2,TRUE,2,5
"89","92",0.9,89,2,92,2,TRUE,2,5
"89","93",0.9,89,2,93,2,TRUE,2,5
"89","94",0.9,89,2,94,2,TRUE,2,5
"89","95",0.9,89,2,95,2,TRUE,2,5
"89","102",0.9,89,2,102,2,TRUE,2,5
"89","103",0.9,89,2,103,2,TRUE,2,5
"89","108",0.9,89,2,108,2,TRUE,2,5
"89","109",0.9,89,2,109,2,TRUE,2,5
"89","111",0.9,89,2,111,2,TRUE,2,5
"89","112",0.9,89,2,112,2,TRUE,2,5
"89","115",0.9,89,2,115,2,TRUE,2,5
"89","117",0.9,89,2,117,2,TRUE,2,5
"89","119",0.9,89,2,119,2,TRUE,2,5
"89","120",0.9,89,2,120,2,TRUE,2,5
"90","91",0.9,90,2,91,2,TRUE,2,5
"90","92",0.9,90,2,92,2,TRUE,2,5
"90","93",0.9,90,2,93,2,TRUE,2,5
"90","94",0.9,90,2,94,2,TRUE,2,5
"90","95",0.9,90,2,95,2,TRUE,2,5
"90","97",0.9,90,2,97,2,TRUE,2,5
"90","98",0.9,90,2,98,2,TRUE,2,5
"90","99",0.9,90,2,99,2,TRUE,2,5
"90","100",0.9,90,2,100,2,TRUE,2,5
"90","102",0.9,90,2,102,2,TRUE,2,5
"90","106",0.9,90,2,106,2,TRUE,2,5
"90","107",0.9,90,2,107,2,TRUE,2,5
"90","109",0.9,90,2,109,2,TRUE,2,5
"90","112",0.9,90,2,112,2,TRUE,2,5
"90","113",0.9,90,2,113,2,TRUE,2,5
"90","114",0.9,90,2,114,2,TRUE,2,5
"90","115",0.9,90,2,115,2,TRUE,2,5
"90","118",0.9,90,2,118,2,TRUE,2,5
"90","119",0.9,90,2,119,2,TRUE,2,5
"91","94",0.9,91,2,94,2,TRUE,2,5
"91","98",0.9,91,2,98,2,TRUE,2,5
"91","100",0.9,91,2,100,2,TRUE,2,5
"91","101",0.9,91,2,101,2,TRUE,2,5
"91","102",0.9,91,2,102,2,TRUE,2,5
"91","104",0.9,91,2,104,2,TRUE,2,5
"91","105",0.9,91,2,105,2,TRUE,2,5
"91","110",0.9,91,2,110,2,TRUE,2,5
"91","112",0.9,91,2,112,2,TRUE,2,5
"91","114",0.9,91,2,114,2,TRUE,2,5
"91","115",0.9,91,2,115,2,TRUE,2,5
"91","117",0.9,91,2,117,2,TRUE,2,5
"91","118",0.9,91,2,118,2,TRUE,2,5
"91","120",0.9,91,2,120,2,TRUE,2,5
"92","95",0.9,92,2,95,2,TRUE,2,5
"92","97",0.9,92,2,97,2,TRUE,2,5
"92","98",0.9,92,2,98,2,TRUE,2,5
"92","99",0.9,92,2,99,2,TRUE,2,5
"92","102",0.9,92,2,102,2,TRUE,2,5
"92","104",0.9,92,2,104,2,TRUE,2,5
"92","105",0.9,92,2,105,2,TRUE,2,5
"92","106",0.9,92,2,106,2,TRUE,2,5
"92","107",0.9,92,2,107,2,TRUE,2,5
"92","109",0.9,92,2,109,2,TRUE,2,5
"92","114",0.9,92,2,114,2,TRUE,2,5
"92","116",0.9,92,2,116,2,TRUE,2,5
"92","117",0.9,92,2,117,2,TRUE,2,5
"93","94",0.9,93,2,94,2,TRUE,2,5
"93","95",0.9,93,2,95,2,TRUE,2,5
"93","98",0.9,93,2,98,2,TRUE,2,5
"93","102",0.9,93,2,102,2,TRUE,2,5
"93","104",0.9,93,2,104,2,TRUE,2,5
"93","107",0.9,93,2,107,2,TRUE,2,5
"93","108",0.9,93,2,108,2,TRUE,2,5
"93","110",0.9,93,2,110,2,TRUE,2,5
"93","113",0.9,93,2,113,2,TRUE,2,5
"93","114",0.9,93,2,114,2,TRUE,2,5
"93","115",0.9,93,2,115,2,TRUE,2,5
"93","119",0.9,93,2,119,2,TRUE,2,5
"93","120",0.9,93,2,120,2,TRUE,2,5
"94","98",0.9,94,2,98,2,TRUE,2,5
"94","100",0.9,94,2,100,2,TRUE,2,5
"94","101",0.9,94,2,101,2,TRUE,2,5
"94","104",0.9,94,2,104,2,TRUE,2,5
"94","105",0.9,94,2,105,2,TRUE,2,5
"94","106",0.9,94,2,106,2,TRUE,2,5
"94","107",0.9,94,2,107,2,TRUE,2,5
"94","110",0.9,94,2,110,2,TRUE,2,5
"94","111",0.9,94,2,111,2,TRUE,2,5
"94","112",0.9,94,2,112,2,TRUE,2,5
"94","116",0.9,94,2,116,2,TRUE,2,5
"94","117",0.9,94,2,117,2,TRUE,2,5
"94","120",0.9,94,2,120,2,TRUE,2,5
"95","100",0.9,95,2,100,2,TRUE,2,5
"95","102",0.9,95,2,102,2,TRUE,2,5
"95","105",0.9,95,2,105,2,TRUE,2,5
"95","106",0.9,95,2,106,2,TRUE,2,5
"95","111",0.9,95,2,111,2,TRUE,2,5
"95","113",0.9,95,2,113,2,TRUE,2,5
"95","114",0.9,95,2,114,2,TRUE,2,5
"95","115",0.9,95,2,115,2,TRUE,2,5
"95","117",0.9,95,2,117,2,TRUE,2,5
"95","118",0.9,95,2,118,2,TRUE,2,5
"95","120",0.9,95,2,120,2,TRUE,2,5
"96","98",0.9,96,2,98,2,TRUE,2,5
"96","101",0.9,96,2,101,2,TRUE,2,5
"96","102",0.9,96,2,102,2,TRUE,2,5
"96","103",0.9,96,2,103,2,TRUE,2,5
"96","104",0.9,96,2,104,2,TRUE,2,5
"96","105",0.9,96,2,105,2,TRUE,2,5
"96","106",0.9,96,2,106,2,TRUE,2,5
"96","108",0.9,96,2,108,2,TRUE,2,5
"96","113",0.9,96,2,113,2,TRUE,2,5
"96","114",0.9,96,2,114,2,TRUE,2,5
"96","115",0.9,96,2,115,2,TRUE,2,5
"96","116",0.9,96,2,116,2,TRUE,2,5
"96","117",0.9,96,2,117,2,TRUE,2,5
"96","118",0.9,96,2,118,2,TRUE,2,5
"96","120",0.9,96,2,120,2,TRUE,2,5
"97","98",0.9,97,2,98,2,TRUE,2,5
"97","102",0.9,97,2,102,2,TRUE,2,5
"97","103",0.9,97,2,103,2,TRUE,2,5
"97","104",0.9,97,2,104,2,TRUE,2,5
"97","105",0.9,97,2,105,2,TRUE,2,5
"97","107",0.9,97,2,107,2,TRUE,2,5
"97","108",0.9,97,2,108,2,TRUE,2,5
"97","110",0.9,97,2,110,2,TRUE,2,5
"97","115",0.9,97,2,115,2,TRUE,2,5
"97","117",0.9,97,2,117,2,TRUE,2,5
"97","120",0.9,97,2,120,2,TRUE,2,5
"98","99",0.9,98,2,99,2,TRUE,2,5
"98","100",0.9,98,2,100,2,TRUE,2,5
"98","102",0.9,98,2,102,2,TRUE,2,5
"98","106",0.9,98,2,106,2,TRUE,2,5
"98","107",0.9,98,2,107,2,TRUE,2,5
"98","108",0.9,98,2,108,2,TRUE,2,5
"98","110",0.9,98,2,110,2,TRUE,2,5
"98","112",0.9,98,2,112,2,TRUE,2,5
"98","116",0.9,98,2,116,2,TRUE,2,5
"98","117",0.9,98,2,117,2,TRUE,2,5
"99","104",0.9,99,2,104,2,TRUE,2,5
"99","107",0.9,99,2,107,2,TRUE,2,5
"99","113",0.9,99,2,113,2,TRUE,2,5
"99","114",0.9,99,2,114,2,TRUE,2,5
"99","116",0.9,99,2,116,2,TRUE,2,5
"99","117",0.9,99,2,117,2,TRUE,2,5
"99","118",0.9,99,2,118,2,TRUE,2,5
"99","119",0.9,99,2,119,2,TRUE,2,5
"99","120",0.9,99,2,120,2,TRUE,2,5
"100","101",0.9,100,2,101,2,TRUE,2,5
"100","106",0.9,100,2,106,2,TRUE,2,5
"100","108",0.9,100,2,108,2,TRUE,2,5
"100","110",0.9,100,2,110,2,TRUE,2,5
"100","113",0.9,100,2,113,2,TRUE,2,5
"101","102",0.9,101,2,102,2,TRUE,2,5
"101","103",0.9,101,2,103,2,TRUE,2,5
"101","106",0.9,101,2,106,2,TRUE,2,5
"101","107",0.9,101,2,107,2,TRUE,2,5
"101","108",0.9,101,2,108,2,TRUE,2,5
"101","109",0.9,101,2,109,2,TRUE,2,5
"101","110",0.9,101,2,110,2,TRUE,2,5
"101","111",0.9,101,2,111,2,TRUE,2,5
"101","113",0.9,101,2,113,2,TRUE,2,5
"101","115",0.9,101,2,115,2,TRUE,2,5
"101","116",0.9,101,2,116,2,TRUE,2,5
"102","103",0.9,102,2,103,2,TRUE,2,5
"102","105",0.9,102,2,105,2,TRUE,2,5
"102","106",0.9,102,2,106,2,TRUE,2,5
"102","109",0.9,102,2,109,2,TRUE,2,5
"102","110",0.9,102,2,110,2,TRUE,2,5
"102","113",0.9,102,2,113,2,TRUE,2,5
"102","115",0.9,102,2,115,2,TRUE,2,5
"103","109",0.9,103,2,109,2,TRUE,2,5
"103","110",0.9,103,2,110,2,TRUE,2,5
"103","111",0.9,103,2,111,2,TRUE,2,5
"103","114",0.9,103,2,114,2,TRUE,2,5
"103","115",0.9,103,2,115,2,TRUE,2,5
"103","116",0.9,103,2,116,2,TRUE,2,5
"103","117",0.9,103,2,117,2,TRUE,2,5
"103","119",0.9,103,2,119,2,TRUE,2,5
"104","106",0.9,104,2,106,2,TRUE,2,5
"104","107",0.9,104,2,107,2,TRUE,2,5
"104","109",0.9,104,2,109,2,TRUE,2,5
"104","113",0.9,104,2,113,2,TRUE,2,5
"104","114",0.9,104,2,114,2,TRUE,2,5
"104","115",0.9,104,2,115,2,TRUE,2,5
"104","116",0.9,104,2,116,2,TRUE,2,5
"104","120",0.9,104,2,120,2,TRUE,2,5
"105","106",0.9,105,2,106,2,TRUE,2,5
"105","108",0.9,105,2,108,2,TRUE,2,5
"105","109",0.9,105,2,109,2,TRUE,2,5
"105","115",0.9,105,2,115,2,TRUE,2,5
"105","116",0.9,105,2,116,2,TRUE,2,5
"105","118",0.9,105,2,118,2,TRUE,2,5
"105","120",0.9,105,2,120,2,TRUE,2,5
"106","107",0.9,106,2,107,2,TRUE,2,5
"106","109",0.9,106,2,109,2,TRUE,2,5
"106","114",0.9,106,2,114,2,TRUE,2,5
"106","115",0.9,106,2,115,2,TRUE,2,5
"106","119",0.9,106,2,119,2,TRUE,2,5
"106","120",0.9,106,2,120,2,TRUE,2,5
"107","109",0.9,107,2,109,2,TRUE,2,5
"107","111",0.9,107,2,111,2,TRUE,2,5
"107","113",0.9,107,2,113,2,TRUE,2,5
"107","114",0.9,107,2,114,2,TRUE,2,5
"107","115",0.9,107,2,115,2,TRUE,2,5
"107","116",0.9,107,2,116,2,TRUE,2,5
"107","119",0.9,107,2,119,2,TRUE,2,5
"107","120",0.9,107,2,120,2,TRUE,2,5
"108","110",0.9,108,2,110,2,TRUE,2,5
"108","111",0.9,108,2,111,2,TRUE,2,5
"108","113",0.9,108,2,113,2,TRUE,2,5
"108","116",0.9,108,2,116,2,TRUE,2,5
"108","118",0.9,108,2,118,2,TRUE,2,5
"108","119",0.9,108,2,119,2,TRUE,2,5
"108","120",0.9,108,2,120,2,TRUE,2,5
"109","111",0.9,109,2,111,2,TRUE,2,5
"109","112",0.9,109,2,112,2,TRUE,2,5
"109","115",0.9,109,2,115,2,TRUE,2,5
"109","116",0.9,109,2,116,2,TRUE,2,5
"109","120",0.9,109,2,120,2,TRUE,2,5
"110","112",0.9,110,2,112,2,TRUE,2,5
"110","114",0.9,110,2,114,2,TRUE,2,5
"110","115",0.9,110,2,115,2,TRUE,2,5
"110","117",0.9,110,2,117,2,TRUE,2,5
"110","119",0.9,110,2,119,2,TRUE,2,5
"111","116",0.9,111,2,116,2,TRUE,2,5
"111","119",0.9,111,2,119,2,TRUE,2,5
"111","120",0.9,111,2,120,2,TRUE,2,5
"112","116",0.9,112,2,116,2,TRUE,2,5
"112","118",0.9,112,2,118,2,TRUE,2,5
"113","114",0.9,113,2,114,2,TRUE,2,5
"113","119",0.9,113,2,119,2,TRUE,2,5
"114","115",0.9,114,2,115,2,TRUE,2,5
"114","117",0.9,114,2,117,2,TRUE,2,5
"114","118",0.9,114,2,118,2,TRUE,2,5
"114","119",0.9,114,2,119,2,TRUE,2,5
"114","120",0.9,114,2,120,2,TRUE,2,5
"115","116",0.9,115,2,116,2,TRUE,2,5
"115","118",0.9,115,2,118,2,TRUE,2,5
"116","118",0.9,116,2,118,2,TRUE,2,5
"116","119",0.9,116,2,119,2,TRUE,2,5
